ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,090000,HUANUCO,,,FUERZA POPULAR,PARTIDO POLÍTICO,"12,365","509,995","404,354"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,090000,HUANUCO,,,UNION POR EL PERU,PARTIDO POLÍTICO,"12,199","509,995","404,354"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,090000,HUANUCO,,,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,MOVIMIENTO REGIONAL,"10,931","509,995","404,354"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,090000,HUANUCO,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"5,996","509,995","404,354"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,090000,HUANUCO,,,AUTENTICO REGIONAL,MOVIMIENTO REGIONAL,"5,657","509,995","404,354"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,090000,HUANUCO,,,VAMOS PERU,PARTIDO POLÍTICO,"2,042","509,995","404,354"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,090000,HUANUCO,,,FRENTE DEMOCRATICO REGIONAL,MOVIMIENTO REGIONAL,"1,644","509,995","404,354"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,090000,HUANUCO,,,VOTOS EN BLANCO,,"36,810","509,995","404,354"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,090000,HUANUCO,,,VOTOS NULOS,,"35,926","509,995","404,354"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,FUERZA POPULAR,PARTIDO POLÍTICO,"105,435","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,MOVIMIENTO REGIONAL,"86,168","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,UNIDOS POR LA REGION,MOVIMIENTO REGIONAL,"56,343","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,PARTIDO REGIONAL DE INTEGRACION,MOVIMIENTO REGIONAL,"56,194","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"35,100","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,ACCION POPULAR,PARTIDO POLÍTICO,"14,265","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,FRENTE CIVICO LIBERTAD,MOVIMIENTO REGIONAL,"12,844","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,SOLIDARIDAD NACIONAL,PARTIDO POLÍTICO,"12,539","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,MOVIMIENTO INDEPENDIENTE REGIONAL HAMBRE CERO,MOVIMIENTO REGIONAL,"11,992","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,UNION POR EL PERU,PARTIDO POLÍTICO,"11,085","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"6,212","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,ALIANZA REGIONAL INDEPENDIENTE,MOVIMIENTO REGIONAL,"5,477","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,PERU POSIBLE,PARTIDO POLÍTICO,"5,233","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,"4,150","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,"1,768","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,VOTOS EN BLANCO,,"34,642","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,100000,ICA,,,VOTOS NULOS,,"35,399","563,023","494,846"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,JUNIN SOSTENIBLE CON SU GENTE,MOVIMIENTO REGIONAL,"167,249","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,MOVIMIENTO REGIONAL,"154,728","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,JUNTOS POR JUNIN,ALIANZA ELECTORAL,"84,572","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,FUERZA POPULAR,PARTIDO POLÍTICO,"57,619","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,JUNIN EMPRENDEDORES RUMBO AL 21,MOVIMIENTO REGIONAL,"46,009","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,MOVIMIENTO REGIONAL,"21,609","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"19,526","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,MOVIMIENTO REGIONAL INDEPENDIENTE CON EL PERU,MOVIMIENTO REGIONAL,"10,710","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,MOVIMIENTO ETNOCACERISTA DE JUNIN,MOVIMIENTO REGIONAL,"8,228","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,"7,189","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,PERU POSIBLE,PARTIDO POLÍTICO,"4,827","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,SOLIDARIDAD NACIONAL,PARTIDO POLÍTICO,"4,483","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,"1,513","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,VOTOS EN BLANCO,,"52,230","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,110000,JUNIN,,,VOTOS NULOS,,"45,680","852,094","686,172"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"380,875","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"293,510","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,MOVIMIENTO REGIONAL,"76,921","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,SUMATE POR UNA NUEVA LIBERTAD,ALIANZA ELECTORAL,"28,553","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",MOVIMIENTO REGIONAL,"26,056","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"24,036","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,ACCION POPULAR,PARTIDO POLÍTICO,"9,728","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"9,683","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,"6,934","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"6,233","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,"4,552","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,PERU PATRIA SEGURA,PARTIDO POLÍTICO,"3,767","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,PERU POSIBLE,PARTIDO POLÍTICO,"3,093","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,VOTOS EN BLANCO,,"90,098","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,120000,LA LIBERTAD,,,VOTOS NULOS,,"81,023","1,248,026","1,045,062"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"203,536","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,FUERZA POPULAR,ALIANZA ELECTORAL,"144,279","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"117,430","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"46,044","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"34,500","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,"16,130","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,CAMBIO NORTEÑO,MOVIMIENTO REGIONAL,"10,028","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,MOVIMIENTO REGIONAL DE LAS MANOS LIMPIAS,MOVIMIENTO REGIONAL,"9,422","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,"9,360","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"8,857","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,PERU POSIBLE,PARTIDO POLÍTICO,"4,450","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,VAMOS PERU,PARTIDO POLÍTICO,"3,000","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,PODER PARA TODOS,MOVIMIENTO REGIONAL,"2,380","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,VOTOS EN BLANCO,,"59,342","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,130000,LAMBAYEQUE,,,VOTOS NULOS,,"51,762","858,177","720,520"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,MOVIMIENTO REGIONAL,"93,607","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,PATRIA JOVEN,MOVIMIENTO REGIONAL,"66,800","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,FUERZA POPULAR,PARTIDO POLÍTICO,"63,078","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"57,658","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,FUERZA REGIONAL,MOVIMIENTO REGIONAL,"57,437","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,MOVIMIENTO REGIONAL,"55,361","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,SOLIDARIDAD NACIONAL,PARTIDO POLÍTICO,"22,303","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,"21,014","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,COLECTIVO CIUDADANO CONFIANZA PERU,MOVIMIENTO REGIONAL,"12,378","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,ACCION POPULAR,PARTIDO POLÍTICO,"11,405","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,MOVIMIENTO REGIONAL JUSTICIA Y CAPACIDAD,MOVIMIENTO REGIONAL,"11,005","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,UNION POR EL PERU,PARTIDO POLÍTICO,"5,243","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,PERU POSIBLE,PARTIDO POLÍTICO,"4,324","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,"3,951","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"3,171","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,VOTOS EN BLANCO,,"51,222","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,140000,LIMA,,,VOTOS NULOS,,"43,440","678,480","583,397"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,150000,LORETO,,,MOVIMIENTO INTEGRACION LORETANA,MOVIMIENTO REGIONAL,"164,210","615,249","470,417"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,150000,LORETO,,,FUERZA LORETANA,MOVIMIENTO REGIONAL,"111,562","615,249","470,417"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,150000,LORETO,,,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,MOVIMIENTO REGIONAL,"62,778","615,249","470,417"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,150000,LORETO,,,MOVIMIENTO ESPERANZA REGION AMAZONICA,MOVIMIENTO REGIONAL,"25,824","615,249","470,417"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,150000,LORETO,,,ACCION POPULAR,PARTIDO POLÍTICO,"23,686","615,249","470,417"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,150000,LORETO,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"4,970","615,249","470,417"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,150000,LORETO,,,MOVIMIENTO POLITICO REGIONAL UNIPOL,MOVIMIENTO REGIONAL,"4,748","615,249","470,417"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,150000,LORETO,,,VOTOS EN BLANCO,,"30,798","615,249","470,417"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,150000,LORETO,,,VOTOS NULOS,,"41,841","615,249","470,417"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,"19,003","90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,MOVIMIENTO INDEPENDIENTE AMOR POR MADRE DE DIOS,MOVIMIENTO REGIONAL,"16,987","90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,MOVIMIENTO INDEPENDIENTE OBRAS SIEMPRE OBRAS,MOVIMIENTO REGIONAL,"9,167","90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,MOVIMIENTO REGIONAL FUERZA POR MADRE DE DIOS,MOVIMIENTO REGIONAL,"8,392","90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"3,525","90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"3,495","90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,UNION POR EL PERU,PARTIDO POLÍTICO,"1,688","90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"1,259","90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,868,"90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,MOVIMIENTO REGIONAL DE MADRE DE DIOS MINEROS UNIDOS,MOVIMIENTO REGIONAL,443,"90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,VOTOS EN BLANCO,,"5,430","90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,160000,MADRE DE DIOS,,,VOTOS NULOS,,"3,979","90,542","74,236"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,170000,MOQUEGUA,,,KAUSACHUN,MOVIMIENTO REGIONAL,"46,975","130,067","113,769"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,170000,MOQUEGUA,,,FRENTE DE INTEGRACION REGIONAL MOQUEGUA EMPRENDEDORA FIRME,MOVIMIENTO REGIONAL,"37,441","130,067","113,769"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,170000,MOQUEGUA,,,MOVIMIENTO POLITICO REGIONAL CONTIGO MOQUEGUA,MOVIMIENTO REGIONAL,"4,519","130,067","113,769"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,170000,MOQUEGUA,,,VAMOS PERU,PARTIDO POLÍTICO,"2,242","130,067","113,769"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,170000,MOQUEGUA,,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,"2,210","130,067","113,769"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,170000,MOQUEGUA,,,ACCION POPULAR,PARTIDO POLÍTICO,915,"130,067","113,769"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,170000,MOQUEGUA,,,SOMOS INDEPENDIENTES,MOVIMIENTO REGIONAL,871,"130,067","113,769"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,170000,MOQUEGUA,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,548,"130,067","113,769"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,170000,MOQUEGUA,,,VOTOS EN BLANCO,,"12,658","130,067","113,769"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,170000,MOQUEGUA,,,VOTOS NULOS,,"5,390","130,067","113,769"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,180000,PASCO,,,FUERZA POPULAR,PARTIDO POLÍTICO,"28,090","183,296","149,363"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,180000,PASCO,,,PASCO VERDE,MOVIMIENTO REGIONAL,"26,417","183,296","149,363"
